timestamp,region,hour,day_of_week,month,population_served,temperature_C,humidity,solar_input_kW,holiday_flag,load_kWh
2024-01-29 08:00:00,Garowe,8,0,1,89352,27.8,48.9,3.31,0,5.0
2024-01-29 09:00:00,Garowe,9,0,1,89352,25.9,50.8,2.79,0,5.0
2024-01-29 10:00:00,Garowe,10,0,1,89352,30.3,72.6,2.02,0,5.0
2024-01-29 11:00:00,Garowe,11,0,1,89352,31.2,57.8,2.7,0,5.0
2024-01-29 12:00:00,Garowe,12,0,1,89352,29.5,37.1,2.08,0,5.0
2024-01-29 13:00:00,Garowe,13,0,1,89352,30.9,61.3,1.93,0,5.0
2024-01-29 14:00:00,Garowe,14,0,1,89352,25.9,64.8,3.92,0,5.0
2024-01-29 15:00:00,Garowe,15,0,1,89352,33.4,72.8,2.01,0,5.0
2024-01-29 16:00:00,Garowe,16,0,1,89352,31.6,27.4,2.75,0,5.0
2024-01-29 17:00:00,Garowe,17,0,1,89352,28.7,62.3,1.0,0,5.0
2024-01-29 18:00:00,Garowe,18,0,1,89352,28.5,52.7,2.05,0,5.0
2024-01-29 19:00:00,Garowe,19,0,1,89352,29.8,56.5,0.0,0,5.0
2024-01-29 20:00:00,Garowe,20,0,1,89352,27.3,56.4,0.0,0,5.0
2024-01-29 21:00:00,Garowe,21,0,1,89352,27.8,58.1,0.0,0,5.0
2024-01-29 22:00:00,Garowe,22,0,1,89352,34.6,72.8,0.0,0,5.0
2024-01-29 23:00:00,Garowe,23,0,1,89352,25.8,52.1,0.0,0,5.0
2024-01-30 00:00:00,Garowe,0,1,1,89352,27.4,71.0,0.0,0,5.0
2024-01-30 01:00:00,Garowe,1,1,1,89352,26.7,48.4,0.0,0,5.0
2024-01-30 02:00:00,Garowe,2,1,1,89352,27.6,43.5,0.0,0,5.0
2024-01-30 03:00:00,Garowe,3,1,1,89352,28.7,68.0,0.0,0,5.0
2024-01-30 04:00:00,Garowe,4,1,1,89352,30.9,58.5,0.0,0,5.0
2024-01-30 05:00:00,Garowe,5,1,1,89352,32.5,50.7,0.0,0,5.0
2024-01-30 06:00:00,Garowe,6,1,1,89352,30.6,80.0,2.43,0,5.0
2024-01-30 07:00:00,Garowe,7,1,1,89352,30.3,61.8,2.57,0,5.0
2024-01-30 08:00:00,Garowe,8,1,1,89352,26.4,58.4,4.94,0,5.0
2024-01-30 09:00:00,Garowe,9,1,1,89352,30.4,50.8,3.38,0,5.0
2024-01-30 10:00:00,Garowe,10,1,1,89352,28.0,56.6,4.28,0,5.0
2024-01-30 11:00:00,Garowe,11,1,1,89352,29.1,52.4,3.79,0,5.0
2024-01-30 12:00:00,Garowe,12,1,1,89352,26.9,53.2,4.11,0,5.0
2024-01-30 13:00:00,Garowe,13,1,1,89352,33.1,61.9,4.76,0,5.0
2024-01-30 14:00:00,Garowe,14,1,1,89352,31.4,62.3,4.08,0,5.0
2024-01-30 15:00:00,Garowe,15,1,1,89352,32.4,48.7,2.94,0,5.0
2024-01-30 16:00:00,Garowe,16,1,1,89352,28.9,46.5,3.33,0,5.0
2024-01-30 17:00:00,Garowe,17,1,1,89352,31.0,62.8,3.1,0,5.0
2024-01-30 18:00:00,Garowe,18,1,1,89352,26.7,35.8,1.49,0,5.0
2024-01-30 19:00:00,Garowe,19,1,1,89352,31.9,42.7,0.0,0,5.0
2024-01-30 20:00:00,Garowe,20,1,1,89352,28.4,67.9,0.0,0,5.0
2024-01-30 21:00:00,Garowe,21,1,1,89352,29.9,59.1,0.0,0,5.0
2024-01-30 22:00:00,Garowe,22,1,1,89352,29.8,37.3,0.0,0,5.0
2024-01-30 23:00:00,Garowe,23,1,1,89352,33.2,61.4,0.0,0,5.0
2024-01-31 00:00:00,Garowe,0,2,1,89352,30.5,36.6,0.0,0,5.0
2024-01-31 01:00:00,Garowe,1,2,1,89352,31.8,67.9,0.0,0,5.0
2024-01-31 02:00:00,Garowe,2,2,1,89352,30.1,61.2,0.0,0,5.0
2024-01-31 03:00:00,Garowe,3,2,1,89352,29.4,62.4,0.0,0,5.0
2024-01-31 04:00:00,Garowe,4,2,1,89352,28.9,55.6,0.0,0,5.0
2024-01-31 05:00:00,Garowe,5,2,1,89352,27.0,63.8,0.0,0,5.0
2024-01-31 06:00:00,Garowe,6,2,1,89352,32.5,44.7,2.79,0,5.0
2024-01-31 07:00:00,Garowe,7,2,1,89352,23.9,59.6,4.88,0,5.0
2024-01-31 08:00:00,Garowe,8,2,1,89352,23.6,59.0,3.22,0,5.0
2024-01-31 09:00:00,Garowe,9,2,1,89352,29.9,51.7,0.67,0,5.0
2024-01-31 10:00:00,Garowe,10,2,1,89352,31.2,49.4,4.26,0,5.0
2024-01-31 11:00:00,Garowe,11,2,1,89352,25.3,55.8,2.32,0,5.0
2024-01-31 12:00:00,Garowe,12,2,1,89352,28.5,68.6,2.28,0,5.0
2024-01-31 13:00:00,Garowe,13,2,1,89352,24.6,54.5,3.07,0,5.0
2024-01-31 14:00:00,Garowe,14,2,1,89352,25.8,52.2,4.45,0,5.0
2024-01-31 15:00:00,Garowe,15,2,1,89352,27.5,48.1,1.3,0,5.0
2024-01-31 16:00:00,Garowe,16,2,1,89352,28.6,48.5,5.06,0,5.0
2024-01-31 17:00:00,Garowe,17,2,1,89352,29.1,61.6,4.03,0,5.0
2024-01-31 18:00:00,Garowe,18,2,1,89352,30.3,54.8,3.16,0,5.0
2024-01-31 19:00:00,Garowe,19,2,1,89352,28.3,65.4,0.0,0,5.0
2024-01-31 20:00:00,Garowe,20,2,1,89352,27.1,55.2,0.0,0,5.0
2024-01-31 21:00:00,Garowe,21,2,1,89352,26.0,52.3,0.0,0,5.0
2024-01-31 22:00:00,Garowe,22,2,1,89352,35.1,55.9,0.0,0,5.0
2024-01-31 23:00:00,Garowe,23,2,1,89352,30.2,58.3,0.0,0,5.0
2024-02-01 00:00:00,Garowe,0,3,2,89352,29.0,54.3,0.0,0,5.0
2024-02-01 01:00:00,Garowe,1,3,2,89352,29.6,38.8,0.0,0,5.0
2024-02-01 02:00:00,Garowe,2,3,2,89352,26.6,55.9,0.0,0,5.0
2024-02-01 03:00:00,Garowe,3,3,2,89352,33.2,58.2,0.0,0,5.0
2024-02-01 04:00:00,Garowe,4,3,2,89352,28.0,62.2,0.0,0,5.0
2024-02-01 05:00:00,Garowe,5,3,2,89352,27.7,56.5,0.0,0,5.0
2024-02-01 06:00:00,Garowe,6,3,2,89352,29.8,47.2,2.67,0,5.0
2024-02-01 07:00:00,Garowe,7,3,2,89352,28.4,62.9,4.05,0,5.0
2024-02-01 08:00:00,Garowe,8,3,2,89352,30.5,43.9,2.35,0,5.0
2024-02-01 09:00:00,Garowe,9,3,2,89352,28.7,51.6,2.09,0,5.0
2024-02-01 10:00:00,Garowe,10,3,2,89352,28.4,51.4,1.43,0,5.0
2024-02-01 11:00:00,Garowe,11,3,2,89352,29.4,49.0,3.38,0,5.0
2024-02-01 12:00:00,Garowe,12,3,2,89352,31.1,61.3,3.72,0,5.0
2024-02-01 13:00:00,Garowe,13,3,2,89352,29.9,45.5,2.57,0,5.0
2024-02-01 14:00:00,Garowe,14,3,2,89352,27.3,29.9,3.23,0,5.0
2024-02-01 15:00:00,Garowe,15,3,2,89352,34.4,73.5,3.68,0,5.0
2024-02-01 16:00:00,Garowe,16,3,2,89352,27.5,56.9,2.88,0,5.0
2024-02-01 17:00:00,Garowe,17,3,2,89352,27.7,59.2,1.63,0,5.0
2024-02-01 18:00:00,Garowe,18,3,2,89352,33.2,68.3,1.72,0,5.0
2024-02-01 19:00:00,Garowe,19,3,2,89352,30.3,52.0,0.0,0,5.0
2024-02-01 20:00:00,Garowe,20,3,2,89352,31.2,54.6,0.0,0,5.0
2024-02-01 21:00:00,Garowe,21,3,2,89352,30.1,57.3,0.0,0,5.0
2024-02-01 22:00:00,Garowe,22,3,2,89352,27.9,65.2,0.0,0,5.0
2024-02-01 23:00:00,Garowe,23,3,2,89352,27.3,74.6,0.0,0,5.0
2024-02-02 00:00:00,Garowe,0,4,2,89352,25.5,47.2,0.0,0,5.0
2024-02-02 01:00:00,Garowe,1,4,2,89352,30.1,71.2,0.0,0,5.0
2024-02-02 02:00:00,Garowe,2,4,2,89352,33.6,65.7,0.0,0,5.0
2024-02-02 03:00:00,Garowe,3,4,2,89352,31.9,49.2,0.0,0,5.0
2024-02-02 04:00:00,Garowe,4,4,2,89352,29.5,82.9,0.0,0,5.0
2024-02-02 05:00:00,Garowe,5,4,2,89352,31.1,65.8,0.0,0,5.0
2024-02-02 06:00:00,Garowe,6,4,2,89352,32.3,52.8,2.31,0,5.0
2024-02-02 07:00:00,Garowe,7,4,2,89352,25.9,64.4,2.84,0,5.0
2024-02-02 08:00:00,Garowe,8,4,2,89352,24.0,64.0,3.25,0,5.0
2024-02-02 09:00:00,Garowe,9,4,2,89352,27.3,62.8,3.35,0,5.0
2024-02-02 10:00:00,Garowe,10,4,2,89352,27.1,58.0,3.24,0,5.0
2024-02-02 11:00:00,Garowe,11,4,2,89352,26.6,47.8,4.94,0,5.0
2024-02-02 12:00:00,Garowe,12,4,2,89352,30.2,64.7,4.81,0,5.0
2024-02-02 13:00:00,Garowe,13,4,2,89352,35.1,54.6,3.26,0,5.0
2024-02-02 14:00:00,Garowe,14,4,2,89352,33.4,64.6,2.86,0,5.0
2024-02-02 15:00:00,Garowe,15,4,2,89352,29.0,41.6,3.89,0,5.0
2024-02-02 16:00:00,Garowe,16,4,2,89352,29.4,66.7,3.81,0,5.0
2024-02-02 17:00:00,Garowe,17,4,2,89352,27.6,59.9,2.2,0,5.0
2024-02-02 18:00:00,Garowe,18,4,2,89352,26.3,67.1,3.2,0,5.0
2024-02-02 19:00:00,Garowe,19,4,2,89352,30.6,53.8,0.0,0,5.0
2024-02-02 20:00:00,Garowe,20,4,2,89352,32.8,65.6,0.0,0,5.0
2024-02-02 21:00:00,Garowe,21,4,2,89352,30.2,51.8,0.0,0,5.0
2024-02-02 22:00:00,Garowe,22,4,2,89352,27.3,72.8,0.0,0,5.0
2024-02-02 23:00:00,Garowe,23,4,2,89352,32.6,59.7,0.0,0,5.0
2024-02-03 00:00:00,Garowe,0,5,2,89352,32.0,40.9,0.0,0,5.0
2024-02-03 01:00:00,Garowe,1,5,2,89352,29.1,41.2,0.0,0,5.0
2024-02-03 02:00:00,Garowe,2,5,2,89352,32.8,37.9,0.0,0,5.0
2024-02-03 03:00:00,Garowe,3,5,2,89352,29.2,58.2,0.0,0,5.0
2024-02-03 04:00:00,Garowe,4,5,2,89352,28.9,64.4,0.0,0,5.0
2024-02-03 05:00:00,Garowe,5,5,2,89352,28.1,57.3,0.0,0,5.0
2024-02-03 06:00:00,Garowe,6,5,2,89352,29.0,53.2,2.4,0,5.0
2024-02-03 07:00:00,Garowe,7,5,2,89352,32.9,57.0,3.43,0,5.0
2024-02-03 08:00:00,Garowe,8,5,2,89352,31.2,70.6,3.93,0,5.0
2024-02-03 09:00:00,Garowe,9,5,2,89352,31.7,46.6,2.45,0,5.0
2024-02-03 10:00:00,Garowe,10,5,2,89352,24.9,72.1,3.82,0,5.0
2024-02-03 11:00:00,Garowe,11,5,2,89352,31.7,66.5,3.22,0,5.0
2024-02-03 12:00:00,Garowe,12,5,2,89352,27.2,63.1,3.61,0,5.0
2024-02-03 13:00:00,Garowe,13,5,2,89352,30.0,58.1,2.08,0,5.0
2024-02-03 14:00:00,Garowe,14,5,2,89352,31.1,62.1,4.71,0,5.0
2024-02-03 15:00:00,Garowe,15,5,2,89352,29.4,60.6,2.44,0,5.0
2024-02-03 16:00:00,Garowe,16,5,2,89352,27.9,50.9,1.92,0,5.0
2024-02-03 17:00:00,Garowe,17,5,2,89352,31.2,71.5,2.94,0,5.0
2024-02-03 18:00:00,Garowe,18,5,2,89352,22.9,57.2,3.03,0,5.0
2024-02-03 19:00:00,Garowe,19,5,2,89352,33.4,60.5,0.0,0,5.0
2024-02-03 20:00:00,Garowe,20,5,2,89352,27.3,43.4,0.0,0,5.0
2024-02-03 21:00:00,Garowe,21,5,2,89352,30.5,33.9,0.0,0,5.0
2024-02-03 22:00:00,Garowe,22,5,2,89352,31.6,44.6,0.0,0,5.0
2024-02-03 23:00:00,Garowe,23,5,2,89352,27.1,27.9,0.0,0,5.0
2024-02-04 00:00:00,Garowe,0,6,2,89352,26.9,62.8,0.0,0,5.0
2024-02-04 01:00:00,Garowe,1,6,2,89352,27.0,67.9,0.0,0,5.0
2024-02-04 02:00:00,Garowe,2,6,2,89352,29.0,58.3,0.0,0,5.0
2024-02-04 03:00:00,Garowe,3,6,2,89352,23.5,55.9,0.0,0,5.0
2024-02-04 04:00:00,Garowe,4,6,2,89352,29.0,59.1,0.0,0,5.0
2024-02-04 05:00:00,Garowe,5,6,2,89352,30.1,63.3,0.0,0,5.0
2024-02-04 06:00:00,Garowe,6,6,2,89352,31.4,74.0,2.74,0,5.0
2024-02-04 07:00:00,Garowe,7,6,2,89352,27.1,64.2,3.51,0,5.0
2024-02-04 08:00:00,Garowe,8,6,2,89352,30.0,58.9,2.94,0,5.0
2024-02-04 09:00:00,Garowe,9,6,2,89352,29.2,54.5,1.83,0,5.0
2024-02-04 10:00:00,Garowe,10,6,2,89352,29.5,49.8,3.35,0,5.0
2024-02-04 11:00:00,Garowe,11,6,2,89352,27.9,56.5,3.91,0,5.0
2024-02-04 12:00:00,Garowe,12,6,2,89352,25.4,45.6,3.53,0,5.0
2024-02-04 13:00:00,Garowe,13,6,2,89352,26.5,67.7,1.82,0,5.0
2024-02-04 14:00:00,Garowe,14,6,2,89352,31.4,61.7,3.42,0,5.0
2024-02-04 15:00:00,Garowe,15,6,2,89352,31.0,55.1,3.41,0,5.0
2024-02-04 16:00:00,Garowe,16,6,2,89352,26.6,58.9,3.14,0,5.0
2024-02-04 17:00:00,Garowe,17,6,2,89352,34.1,72.5,3.84,0,5.0
2024-02-04 18:00:00,Garowe,18,6,2,89352,28.6,62.2,1.71,0,5.0
2024-02-04 19:00:00,Garowe,19,6,2,89352,27.8,43.2,0.0,0,5.0
2024-02-04 20:00:00,Garowe,20,6,2,89352,31.6,61.0,0.0,0,5.0
2024-02-04 21:00:00,Garowe,21,6,2,89352,28.7,49.8,0.0,0,5.0
2024-02-04 22:00:00,Garowe,22,6,2,89352,28.3,49.6,0.0,0,5.0
2024-02-04 23:00:00,Garowe,23,6,2,89352,27.2,55.9,0.0,0,5.0
2024-02-05 00:00:00,Garowe,0,0,2,89352,27.9,52.5,0.0,0,5.0
2024-02-05 01:00:00,Garowe,1,0,2,89352,30.0,57.9,0.0,0,5.0
2024-02-05 02:00:00,Garowe,2,0,2,89352,31.2,53.2,0.0,0,5.0
2024-02-05 03:00:00,Garowe,3,0,2,89352,29.2,59.4,0.0,0,5.0
2024-02-05 04:00:00,Garowe,4,0,2,89352,30.9,42.5,0.0,0,5.0
2024-02-05 05:00:00,Garowe,5,0,2,89352,31.2,33.4,0.0,0,5.0
2024-02-05 06:00:00,Garowe,6,0,2,89352,30.3,82.3,3.43,0,5.0
2024-02-05 07:00:00,Garowe,7,0,2,89352,32.5,51.6,3.04,0,5.0
2024-02-05 08:00:00,Garowe,8,0,2,89352,31.1,45.8,3.83,0,5.0
2024-02-05 09:00:00,Garowe,9,0,2,89352,34.8,39.9,2.24,0,5.0
2024-02-05 10:00:00,Garowe,10,0,2,89352,37.0,42.7,3.76,0,5.0
2024-02-05 11:00:00,Garowe,11,0,2,89352,27.3,62.7,1.93,0,5.0
2024-02-05 12:00:00,Garowe,12,0,2,89352,25.7,61.7,1.04,0,5.0
2024-02-05 13:00:00,Garowe,13,0,2,89352,29.3,72.4,3.03,0,5.0
2024-02-05 14:00:00,Garowe,14,0,2,89352,30.9,54.0,4.11,0,5.0
2024-02-05 15:00:00,Garowe,15,0,2,89352,31.9,45.7,3.53,0,5.0
2024-02-05 16:00:00,Garowe,16,0,2,89352,26.9,54.3,1.26,0,5.0
2024-02-05 17:00:00,Garowe,17,0,2,89352,29.5,73.0,4.88,0,5.0
2024-02-05 18:00:00,Garowe,18,0,2,89352,27.2,64.3,1.0,0,5.0
2024-02-05 19:00:00,Garowe,19,0,2,89352,27.7,54.1,0.0,0,5.0
2024-02-05 20:00:00,Garowe,20,0,2,89352,23.1,58.1,0.0,0,5.0
2024-02-05 21:00:00,Garowe,21,0,2,89352,29.5,57.9,0.0,0,5.0
2024-02-05 22:00:00,Garowe,22,0,2,89352,30.0,34.6,0.0,0,5.0
2024-02-05 23:00:00,Garowe,23,0,2,89352,33.6,43.3,0.0,0,5.0
2024-02-06 00:00:00,Garowe,0,1,2,89352,27.8,60.9,0.0,0,5.0
2024-02-06 01:00:00,Garowe,1,1,2,89352,31.2,58.8,0.0,0,5.0
2024-02-06 02:00:00,Garowe,2,1,2,89352,24.0,46.3,0.0,0,5.0
2024-02-06 03:00:00,Garowe,3,1,2,89352,26.6,60.0,0.0,0,5.0
2024-02-06 04:00:00,Garowe,4,1,2,89352,23.4,39.9,0.0,0,5.0
2024-02-06 05:00:00,Garowe,5,1,2,89352,29.0,59.5,0.0,0,5.0
2024-02-06 06:00:00,Garowe,6,1,2,89352,32.9,60.7,3.88,0,5.0
2024-02-06 07:00:00,Garowe,7,1,2,89352,26.6,60.9,3.64,0,5.0
2024-02-06 08:00:00,Garowe,8,1,2,89352,28.7,51.8,2.12,0,5.0
2024-02-06 09:00:00,Garowe,9,1,2,89352,35.0,65.8,3.03,0,5.0
2024-02-06 10:00:00,Garowe,10,1,2,89352,31.0,51.4,2.84,0,5.0
2024-02-06 11:00:00,Garowe,11,1,2,89352,34.4,31.3,3.37,0,5.0
2024-02-06 12:00:00,Garowe,12,1,2,89352,30.5,49.4,3.0,0,5.0
2024-02-06 13:00:00,Garowe,13,1,2,89352,32.2,65.1,4.64,0,5.0
2024-02-06 14:00:00,Garowe,14,1,2,89352,30.3,75.4,2.32,0,5.0
2024-02-06 15:00:00,Garowe,15,1,2,89352,30.4,66.7,2.33,0,5.0
2024-02-06 16:00:00,Garowe,16,1,2,89352,27.3,61.6,2.32,0,5.0
2024-02-06 17:00:00,Garowe,17,1,2,89352,31.7,52.9,1.48,0,5.0
2024-02-06 18:00:00,Garowe,18,1,2,89352,31.4,59.0,3.73,0,5.0
2024-02-06 19:00:00,Garowe,19,1,2,89352,27.0,46.8,0.0,0,5.0
2024-02-06 20:00:00,Garowe,20,1,2,89352,29.5,43.2,0.0,0,5.0
2024-02-06 21:00:00,Garowe,21,1,2,89352,30.9,46.4,0.0,0,5.0
2024-02-06 22:00:00,Garowe,22,1,2,89352,27.4,53.5,0.0,0,5.0
2024-02-06 23:00:00,Garowe,23,1,2,89352,35.0,39.1,0.0,0,5.0
2024-02-07 00:00:00,Garowe,0,2,2,89352,29.0,55.9,0.0,0,5.0
2024-02-07 01:00:00,Garowe,1,2,2,89352,31.9,59.4,0.0,0,5.0
2024-02-07 02:00:00,Garowe,2,2,2,89352,32.3,61.3,0.0,0,5.0
2024-02-07 03:00:00,Garowe,3,2,2,89352,29.7,65.9,0.0,0,5.0
2024-02-07 04:00:00,Garowe,4,2,2,89352,28.4,45.9,0.0,0,5.0
2024-02-07 05:00:00,Garowe,5,2,2,89352,27.8,64.8,0.0,0,5.0
2024-02-07 06:00:00,Garowe,6,2,2,89352,28.1,57.4,2.79,0,5.0
2024-02-07 07:00:00,Garowe,7,2,2,89352,31.5,51.7,1.34,0,5.0
2024-02-07 08:00:00,Garowe,8,2,2,89352,32.3,38.0,2.96,0,5.0
2024-02-07 09:00:00,Garowe,9,2,2,89352,32.4,66.8,2.19,0,5.0
2024-02-07 10:00:00,Garowe,10,2,2,89352,30.2,43.9,3.86,0,5.0
2024-02-07 11:00:00,Garowe,11,2,2,89352,33.6,71.5,4.55,0,5.0
2024-02-07 12:00:00,Garowe,12,2,2,89352,27.2,40.2,3.59,0,5.0
2024-02-07 13:00:00,Garowe,13,2,2,89352,30.3,41.7,2.2,0,5.0
2024-02-07 14:00:00,Garowe,14,2,2,89352,28.1,47.2,2.03,0,5.0
2024-02-07 15:00:00,Garowe,15,2,2,89352,29.1,46.7,3.01,0,5.0
2024-02-07 16:00:00,Garowe,16,2,2,89352,30.5,45.4,2.69,0,5.0
2024-02-07 17:00:00,Garowe,17,2,2,89352,29.9,41.7,2.66,0,5.0
2024-02-07 18:00:00,Garowe,18,2,2,89352,28.1,58.6,3.01,0,5.0
2024-02-07 19:00:00,Garowe,19,2,2,89352,32.8,52.0,0.0,0,5.0
2024-02-07 20:00:00,Garowe,20,2,2,89352,28.4,69.8,0.0,0,5.0
2024-02-07 21:00:00,Garowe,21,2,2,89352,32.5,63.7,0.0,0,5.0
2024-02-07 22:00:00,Garowe,22,2,2,89352,28.5,47.3,0.0,0,5.0
2024-02-07 23:00:00,Garowe,23,2,2,89352,35.4,61.8,0.0,0,5.0
2024-02-08 00:00:00,Garowe,0,3,2,89352,30.8,58.2,0.0,0,5.0
2024-02-08 01:00:00,Garowe,1,3,2,89352,31.1,64.1,0.0,0,5.0
2024-02-08 02:00:00,Garowe,2,3,2,89352,29.9,57.0,0.0,0,5.0
2024-02-08 03:00:00,Garowe,3,3,2,89352,28.2,63.8,0.0,0,5.0
2024-02-08 04:00:00,Garowe,4,3,2,89352,25.4,49.5,0.0,0,5.0
2024-02-08 05:00:00,Garowe,5,3,2,89352,32.3,50.6,0.0,0,5.0
2024-02-08 06:00:00,Garowe,6,3,2,89352,32.9,55.6,3.33,0,5.0
2024-02-08 07:00:00,Garowe,7,3,2,89352,32.1,34.3,2.59,0,5.0
2024-02-08 08:00:00,Garowe,8,3,2,89352,30.1,45.1,1.29,0,5.0
2024-02-08 09:00:00,Garowe,9,3,2,89352,27.5,53.7,3.14,0,5.0
2024-02-08 10:00:00,Garowe,10,3,2,89352,27.3,54.2,2.46,0,5.0
2024-02-08 11:00:00,Garowe,11,3,2,89352,30.1,80.7,1.68,0,5.0
2024-02-08 12:00:00,Garowe,12,3,2,89352,28.8,47.2,2.65,0,5.0
2024-02-08 13:00:00,Garowe,13,3,2,89352,27.2,72.9,2.92,0,5.0
2024-02-08 14:00:00,Garowe,14,3,2,89352,32.1,69.3,2.02,0,5.0
2024-02-08 15:00:00,Garowe,15,3,2,89352,29.4,75.4,3.52,0,5.0
2024-02-08 16:00:00,Garowe,16,3,2,89352,32.8,66.6,1.71,0,5.0
2024-02-08 17:00:00,Garowe,17,3,2,89352,33.6,59.8,2.03,0,5.0
2024-02-08 18:00:00,Garowe,18,3,2,89352,31.3,52.7,2.54,0,5.0
2024-02-08 19:00:00,Garowe,19,3,2,89352,27.3,57.0,0.0,0,5.0
2024-02-08 20:00:00,Garowe,20,3,2,89352,33.4,49.7,0.0,0,5.0
2024-02-08 21:00:00,Garowe,21,3,2,89352,27.8,63.2,0.0,0,5.0
2024-02-08 22:00:00,Garowe,22,3,2,89352,32.3,47.6,0.0,0,5.0
2024-02-08 23:00:00,Garowe,23,3,2,89352,29.2,64.4,0.0,0,5.0
2024-02-09 00:00:00,Garowe,0,4,2,89352,30.3,57.6,0.0,0,5.0
2024-02-09 01:00:00,Garowe,1,4,2,89352,30.5,53.2,0.0,0,5.0
2024-02-09 02:00:00,Garowe,2,4,2,89352,29.4,44.6,0.0,0,5.0
2024-02-09 03:00:00,Garowe,3,4,2,89352,31.8,51.9,0.0,0,5.0
2024-02-09 04:00:00,Garowe,4,4,2,89352,29.2,45.4,0.0,0,5.0
2024-02-09 05:00:00,Garowe,5,4,2,89352,31.0,42.7,0.0,0,5.0
2024-02-09 06:00:00,Garowe,6,4,2,89352,33.4,61.3,3.08,0,5.0
2024-02-09 07:00:00,Garowe,7,4,2,89352,31.0,57.0,4.7,0,5.0
2024-02-09 08:00:00,Garowe,8,4,2,89352,26.0,50.0,3.59,0,5.0
2024-02-09 09:00:00,Garowe,9,4,2,89352,26.7,64.1,2.6,0,5.0
2024-02-09 10:00:00,Garowe,10,4,2,89352,28.2,31.7,1.23,0,5.0
2024-02-09 11:00:00,Garowe,11,4,2,89352,28.1,54.9,2.48,0,5.0
2024-02-09 12:00:00,Garowe,12,4,2,89352,28.4,55.0,3.93,0,5.0
2024-02-09 13:00:00,Garowe,13,4,2,89352,31.0,62.1,2.84,0,5.0
2024-02-09 14:00:00,Garowe,14,4,2,89352,30.2,48.3,3.86,0,5.0
2024-02-09 15:00:00,Garowe,15,4,2,89352,29.0,56.6,3.67,0,5.0
2024-02-09 16:00:00,Garowe,16,4,2,89352,29.6,39.5,4.04,0,5.0
2024-02-09 17:00:00,Garowe,17,4,2,89352,29.9,47.5,3.26,0,5.0
2024-02-09 18:00:00,Garowe,18,4,2,89352,28.5,50.8,2.48,0,5.0
2024-02-09 19:00:00,Garowe,19,4,2,89352,30.7,55.1,0.0,0,5.0
2024-02-09 20:00:00,Garowe,20,4,2,89352,30.6,50.1,0.0,0,5.0
2024-02-09 21:00:00,Garowe,21,4,2,89352,29.4,51.2,0.0,0,5.0
2024-02-09 22:00:00,Garowe,22,4,2,89352,24.3,55.3,0.0,0,5.0
2024-02-09 23:00:00,Garowe,23,4,2,89352,31.1,66.1,0.0,0,5.0
2024-02-10 00:00:00,Garowe,0,5,2,89352,31.7,61.1,0.0,0,5.0
2024-02-10 01:00:00,Garowe,1,5,2,89352,26.1,65.9,0.0,0,5.0
2024-02-10 02:00:00,Garowe,2,5,2,89352,29.0,43.4,0.0,0,5.0
2024-02-10 03:00:00,Garowe,3,5,2,89352,34.4,58.1,0.0,0,5.0
2024-02-10 04:00:00,Garowe,4,5,2,89352,26.5,52.2,0.0,0,5.0
2024-02-10 05:00:00,Garowe,5,5,2,89352,31.2,61.8,0.0,0,5.0
2024-02-10 06:00:00,Garowe,6,5,2,89352,29.2,56.3,2.94,0,5.0
2024-02-10 07:00:00,Garowe,7,5,2,89352,33.5,57.1,2.42,0,5.0
2024-02-10 08:00:00,Garowe,8,5,2,89352,30.0,48.4,3.43,0,5.0
2024-02-10 09:00:00,Garowe,9,5,2,89352,33.5,57.1,3.46,0,5.0
2024-02-10 10:00:00,Garowe,10,5,2,89352,26.0,65.7,4.21,0,5.0
2024-02-10 11:00:00,Garowe,11,5,2,89352,24.8,68.6,4.19,0,5.0
2024-02-10 12:00:00,Garowe,12,5,2,89352,32.3,54.6,3.22,0,5.0
2024-02-10 13:00:00,Garowe,13,5,2,89352,32.7,37.5,4.72,0,5.0
2024-02-10 14:00:00,Garowe,14,5,2,89352,23.2,70.6,2.76,0,5.0
2024-02-10 15:00:00,Garowe,15,5,2,89352,26.1,51.8,1.82,0,5.0
2024-02-10 16:00:00,Garowe,16,5,2,89352,32.7,65.0,3.82,0,5.0
2024-02-10 17:00:00,Garowe,17,5,2,89352,27.9,38.5,3.68,0,5.0
2024-02-10 18:00:00,Garowe,18,5,2,89352,33.2,55.3,3.49,0,5.0
2024-02-10 19:00:00,Garowe,19,5,2,89352,31.9,72.4,0.0,0,5.0
2024-02-10 20:00:00,Garowe,20,5,2,89352,28.3,52.1,0.0,0,5.0
2024-02-10 21:00:00,Garowe,21,5,2,89352,31.4,54.3,0.0,0,5.0
2024-02-10 22:00:00,Garowe,22,5,2,89352,27.5,43.2,0.0,0,5.0
2024-02-10 23:00:00,Garowe,23,5,2,89352,32.2,59.2,0.0,0,5.0
2024-02-11 00:00:00,Garowe,0,6,2,89352,26.9,43.3,0.0,0,5.0
2024-02-11 01:00:00,Garowe,1,6,2,89352,32.7,63.4,0.0,0,5.0
2024-02-11 02:00:00,Garowe,2,6,2,89352,35.3,34.7,0.0,0,5.0
2024-02-11 03:00:00,Garowe,3,6,2,89352,29.9,52.9,0.0,0,5.0
2024-02-11 04:00:00,Garowe,4,6,2,89352,29.1,40.0,0.0,0,5.0
